Dateiname,Dateigröße,Datum,LRH,Nicht-LRH,Schlussfolgerung,Model
670918 — HCO Bulletin — Scales  [B041-031].txt,3200,17-10-24 14:46,0.0026,0.9974,Wahrscheinlich Nicht-LRH,roberta-large
651201 — HCO Bulletin — CCHs  [B040-094].txt,7446,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
680109 — HCO Bulletin — Money Process  [B008-003].txt,470,17-10-24 14:46,0.9810,0.0190,Wahrscheinlich LRH,roberta-large
570509 — HCO Bulletin — Mail  [B033-039].txt,1296,17-10-24 14:46,0.9879,0.0121,Wahrscheinlich LRH,roberta-large
570715 — HCO Training Bulletin — 8C on Students  [B021-039].txt,542,17-10-24 14:46,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-large
720114 — HCO Bulletin — Study Correction List  [B012-015].txt,4710,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
600219 — HCO Bulletin — Vehicles  [B036-039].txt,2228,17-10-24 14:46,0.9995,0.0005,Wahrscheinlich LRH,roberta-large
791224R — HCO Bulletin — TRs Basics Resurrected  [B165-025].txt,17051,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
"710623R — HCO Bulletin — Secret of Fast Courses, The  [B130-022].txt",1385,17-10-24 14:46,0.9997,0.0003,Wahrscheinlich LRH,roberta-large
820510 — HCO Bulletin — OT Levels  [B064-022].txt,1528,17-10-24 14:46,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
680928 — HCO Bulletin — Dianetics  [B158-011].txt,1767,17-10-24 14:46,0.9980,0.0020,Wahrscheinlich LRH,roberta-large
700619 Issue 2 — HCO Bulletin — Chart of Human Evaluation  [B010-079].txt,3473,17-10-24 14:46,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
710325 — HCO Bulletin — Supervisor Training Regimens  [B044-033].txt,20644,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
780702 — HCO Bulletin — Dianetic Student Rescue Intensive  [B082-029].txt,1290,17-10-24 14:46,0.5854,0.4146,Wahrscheinlich LRH,roberta-large
580714 — HCO Bulletin — 20th ACC Training Procedure  [B127-004].txt,3760,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
720327 Issue 3RB — HCO Bulletin — Auditor Correction List - Auditor Recovery  [B174-002].txt,7903,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
800422 — HCO Bulletin — Assessment Drills  [B058-036].txt,17607,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
620614 — HCO Bulletin — Checking Needle in Rudiments Checks  [B155-003].txt,793,17-10-24 14:46,0.9993,0.0007,Wahrscheinlich LRH,roberta-large
690712 Issue 4 — HCO Bulletin — Starting Dianetics on PCs Who Have Had Scientology Auditing  [B075-061].txt,896,17-10-24 14:46,0.1399,0.8601,Wahrscheinlich Nicht-LRH,roberta-large
800623RA — HCO Bulletin — Checking Questions on Grades Processes  [B056-029].txt,3356,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690509 — HCO Bulletin — Case Supervising Dianetics Folders  [B042-056].txt,4524,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
650805 — HCO Bulletin — Release Stages  [B005-025].txt,6994,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
680928 — HCO Bulletin — Dianetics  [B075-082].txt,1769,17-10-24 14:46,0.9990,0.0010,Wahrscheinlich LRH,roberta-large
600922 — HCO Bulletin — Presessions and Regimens  [B065-028].txt,5653,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
801006 Issue 1 — HCO Bulletin — General Staff Confessional List  [B059-024].txt,6391,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
750617 — HCO Bulletin — Errata  [SOED04-060].txt,599,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
711201 Issue 2 — HCO Bulletin — Triple Ruds - Long Duration  [B047-021].txt,6051,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
781127RB — HCO Bulletin — Word Clearing Correction List  [B102-033].txt,9969,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
801123 — HCO Bulletin — Case Supervisor Confessional  [B082-054].txt,11908,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"600227 — HCO Bulletin — Four Universes, The  [B139-046].txt",1066,17-10-24 14:46,1.0000,0.0000,Wahrscheinlich LRH,roberta-large
600922 — HCO Bulletin — Announcing New Technology  [B027-071].txt,2542,17-10-24 14:46,0.9886,0.0114,Wahrscheinlich LRH,roberta-large
630513 — HCO Bulletin — Routine 3 - Routine 3N Directive Listing with New Routine 3 Model Session  [B063-024].txt,15558,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
801225 Issue 1 — HCO Bulletin — LRH Communicator Confessional List  [B059-042].txt,10373,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
690812 — HCO Bulletin — Dianetic Case Supervisor Actions  [B159-045].txt,2100,17-10-24 14:46,0.0032,0.9968,Wahrscheinlich Nicht-LRH,roberta-large
721024 — HCO Bulletin — Expanded Dianetic Case I  [B012-165].txt,18899,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
800928 Issue 3 — HCO Bulletin — Confessional Repair List - LCRD Words List  [B082-042].txt,2756,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
700820 — HCO Bulletin — Exteriorization Rundown Musts  [B010-098].txt,3786,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
650913 — HCO Bulletin — Out Tech and How to Get It In  [B148-014].txt,11929,17-10-24 14:46,0.7323,0.2677,Wahrscheinlich LRH,roberta-large
591013 — HCO Bulletin — DEI Expanded Scale (with a Note on Salesmen)  [B026-009].txt,4031,17-10-24 14:46,0.9992,0.0008,Wahrscheinlich LRH,roberta-large
651108 — HCO Bulletin — Suppressives and Hidden Standards  [B005-043].txt,2669,17-10-24 14:46,0.0023,0.9977,Wahrscheinlich Nicht-LRH,roberta-large
710928 — HCO Bulletin — Know Before You Go  [B011-173].txt,6589,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
801202 — HCO Bulletin — Floating Needle and TA Position Modified  [B059-039].txt,2784,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590417 — HCO Bulletin — Know to Mystery Straightwire for Extreme Cases  [B023-063].txt,641,17-10-24 14:46,0.9992,0.0008,Wahrscheinlich LRH,roberta-large
"601229 — HCO Bulletin — New PE and the New HAS Co-Audit, The  [B024-237].txt",5784,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
711129 — HCO Bulletin — Completion Points for Internships  [B047-018].txt,1762,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690704 Issue 2 — HCO Bulletin — Dianetics - Student Auditors  [B042-102].txt,675,17-10-24 14:46,0.9934,0.0066,Wahrscheinlich LRH,roberta-large
720403 — HCO Bulletin — Primary Rundown Note  [B049-002].txt,1816,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
591204 — HCO Bulletin — Allowed Processes 1st Melbourne ACC  [B035-182].txt,2270,17-10-24 14:46,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
721224 Issue 5 — HCO Bulletin — Integrity Processing Form 05 - Student Integrity List  [B050-097].txt,2969,17-10-24 14:46,0.0012,0.9988,Wahrscheinlich Nicht-LRH,roberta-large
590718 — HCO Bulletin — Income Tax Reform  [B035-078].txt,4838,17-10-24 14:46,0.9990,0.0010,Wahrscheinlich LRH,roberta-large
"620201 — HCO Bulletin — Flows, Basic  [B002-008].txt",2142,17-10-24 14:46,0.9891,0.0109,Wahrscheinlich LRH,roberta-large
591215 — HCO Bulletin — HAS Co-Audit  [B026-021].txt,1708,17-10-24 14:46,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
621018 — HCO Bulletin — 3GA - Listing by Prehav  [B002-075].txt,3263,17-10-24 14:46,0.0204,0.9796,Wahrscheinlich Nicht-LRH,roberta-large
"601229 — HCO Bulletin — New PE and the New HAS Co-Audit, The  [B024-238].txt",5986,17-10-24 14:46,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-large
600428 — HCO Bulletin — PrR Promotion  [B024-119].txt,870,17-10-24 14:46,0.9993,0.0007,Wahrscheinlich LRH,roberta-large
581117 — HCO Bulletin — Clear Bracelets  [B022-081].txt,366,17-10-24 14:46,0.0010,0.9990,Wahrscheinlich Nicht-LRH,roberta-large
691105 Issue 2 — HCO Bulletin — Folder Summary  [B009-156].txt,1504,17-10-24 14:46,0.3346,0.6654,Wahrscheinlich Nicht-LRH,roberta-large
"600727 — HCO Bulletin — Bulletin Check List (WE July 23, 1960)  [B036-114].txt",1897,17-10-24 14:46,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-large
600512 — HCO Bulletin — Help Processing  [B139-082].txt,5380,17-10-24 14:46,0.2835,0.7165,Wahrscheinlich Nicht-LRH,roberta-large
700126 Issue 2 — HCO Bulletin — Re - Dianetics CS-1 HCOB 9 May 1969 Issue II  [B043-011].txt,1401,17-10-24 14:46,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-large
731124 — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Short Form)  [B051-074].txt,5653,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
610706 — HCO Bulletin — Routine 1A  [B001-063].txt,4761,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
710723R — HCO Bulletin — Assists  [B169-002].txt,3566,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690802 — HCO Bulletin — ''LX'' Lists  [B009-140].txt,2570,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"660212 — HCO Bulletin — ''Dangerous Auditor'', The  [B006-008].txt",2183,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"690809 — HCO Bulletin — Case Folder Analysis, Dianetics  [B042-129].txt",9562,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"610607 — HCO Bulletin — Academy Schedule, Clarification Of  [B154-013].txt",6849,17-10-24 14:46,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
610202 — HCO Bulletin — Command Sheet - Prehavingness Scale  [B001-009].txt,3305,17-10-24 14:46,0.2571,0.7429,Wahrscheinlich Nicht-LRH,roberta-large
631001 — HCO Bulletin — How to Get Tone Arm Action  [B003-068].txt,22081,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
690628 — HCO Bulletin — CS - How to Case Supervise Dianetics Folders  [B009-111].txt,10852,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
590903 — HCO Bulletin — Why ''Victim'' Works as a Process  [B035-109].txt,9172,17-10-24 14:46,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
720103 — HCO Bulletin — CSing Checklist  [B048-003].txt,1371,17-10-24 14:46,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-large
590722 — HCO Bulletin — Actual Working Definition of Psychology  [B023-115].txt,690,17-10-24 14:46,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
610627 — HCO Bulletin — Routine 1  [B154-017].txt,1808,17-10-24 14:46,0.0016,0.9984,Wahrscheinlich Nicht-LRH,roberta-large
"731215 — HCO Bulletin — Continuous Missed WH and Continuous Overt with Data on Degraded Beings and False PTS Conditions, The  [B051-079].txt",5090,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
591118 — HCO Bulletin — Income Tax - Then and Now  [B133-067].txt,5623,17-10-24 14:46,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
601118 — HCO Bulletin — Preclear Assessment Sheet  [B065-032].txt,4977,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
591005 — HCO Bulletin — Game Condition and Auditing  [B035-151].txt,2583,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"720104 — HCO Bulletin — 0-IV Expanded Grade Processes - Triples - Part A - ARC Straightwire, Secondaries & Engrams  [B012-004].txt",7149,17-10-24 14:46,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
620627 — HCO Bulletin — Rundown on Routine 3GA  [B002-038].txt,2683,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710426 Issue 1 — HCO Bulletin — TRs and Cognitions  [B011-050].txt,3410,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
620903 — HCO Bulletin — 3GA - Dynamic Assessment by Rock Slam  [B002-062].txt,963,17-10-24 14:46,0.0553,0.9447,Wahrscheinlich Nicht-LRH,roberta-large
590908 — HCO Bulletin — Status of HASI Johannesburg  [B035-118].txt,4274,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
811007R — HCO Bulletin — Method 3 Word Clearing  [B060-013].txt,7780,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
"820506 — HCO Bulletin — Cause of Crime, The  [B064-020].txt",2250,17-10-24 14:46,0.9214,0.0786,Wahrscheinlich LRH,roberta-large
621208 — HCO Bulletin — Training - X Unit  [B038-075].txt,2192,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
701110 — HCO Bulletin — CS Responsibility for Training  [B078-021].txt,7099,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
711121 Issue 2 — HCO Bulletin — Teaching a Tape Course  [B011-233].txt,5571,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"640312 — HCO Bulletin — Scientology VI - Goals Assessment - Lecture Notes of Jan 15, 1964  [B168-004].txt",14488,17-10-24 14:46,0.0009,0.9991,Wahrscheinlich Nicht-LRH,roberta-large
591016 — HCO Bulletin — HCO Hats  [B023-228].txt,594,17-10-24 14:46,0.4471,0.5529,Wahrscheinlich Nicht-LRH,roberta-large
640729 — HCO Bulletin — Good Indicators at Lower Levels  [B066-009].txt,2654,17-10-24 14:46,0.0011,0.9989,Wahrscheinlich Nicht-LRH,roberta-large
690411 — HCO Bulletin — Triple Rudiments  [B042-023].txt,1985,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
601112 — HCO Bulletin — Clearing Routine  [B024-222].txt,4553,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
710609 Issue 1 — HCO Bulletin — CS Tips  [B044-073].txt,5076,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
721218 — HCO Bulletin — Aspects of Integrity Processing  [B050-087].txt,5620,17-10-24 14:46,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-large
711030 Issue 3 — HCO Bulletin — HQS Co-Audit CSes  [B046-041].txt,16142,17-10-24 14:46,0.0018,0.9982,Wahrscheinlich Nicht-LRH,roberta-large
660921 — HCO Bulletin — ARC Break Needle  [B068-011].txt,515,17-10-24 14:46,0.0757,0.9243,Wahrscheinlich Nicht-LRH,roberta-large
710904 — HCO Bulletin — How to Use a Dictionary  [B045-037].txt,5199,17-10-24 14:46,0.3677,0.6323,Wahrscheinlich Nicht-LRH,roberta-large
580115 — HCO Bulletin — Field Office Communication  [B022-003].txt,1455,17-10-24 14:46,0.9991,0.0009,Wahrscheinlich LRH,roberta-large
710707 — HCO Bulletin — Resistive Cases - Drug Handling  [B011-110].txt,992,17-10-24 14:46,0.0023,0.9977,Wahrscheinlich Nicht-LRH,roberta-large
801104 Issue 1 — HCO Bulletin — PRD Confessional List  [B059-027].txt,6278,17-10-24 14:46,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
590625 — HCO Bulletin — Magazine Articles  [B023-102].txt,936,17-10-24 14:46,0.7499,0.2501,Wahrscheinlich LRH,roberta-large
581207 — HCO Bulletin — Training Drill Change  [B034-089].txt,279,17-10-24 14:46,0.0003,0.9997,Wahrscheinlich Nicht-LRH,roberta-large
790819RA — HCO Bulletin — High Crime - Addition - High Crime Checkouts and Word Clearing  [B058-026].txt,6023,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
690506 Issue 1 — HCO Bulletin — Dianetics and Review  [B042-047].txt,993,17-10-24 14:46,0.1206,0.8794,Wahrscheinlich Nicht-LRH,roberta-large
590730 — HCO Bulletin — News about Africa  [B023-124].txt,1574,17-10-24 14:46,0.9987,0.0013,Wahrscheinlich LRH,roberta-large
"631017 — HCO Bulletin — R-2C Slow Assessment by Dynamics - Directions for Use of HCO Technical Form of October 17, AD13  [B039-059].txt",4216,17-10-24 14:46,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
600513 — HCO Bulletin — Congress Seminar Hats  [B036-088].txt,13422,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
630330 — HCO Bulletin — Routine 3M Simplified - (Cancels Earlier R3M Steps) - (R3M2 - R3M Issue II) - an Interim Rapid Summary of Clearing  [B153-007].txt,19505,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
561130 — HCO Training Bulletin — SLP 8  [B020-031].txt,7162,17-10-24 14:46,0.0044,0.9956,Wahrscheinlich Nicht-LRH,roberta-large
651001R — HCO Bulletin — Mutter TR  [B053-018].txt,1615,17-10-24 14:46,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
591005 — HCO Bulletin — Game Condition and Auditing  [B026-006].txt,2889,17-10-24 14:46,0.0004,0.9996,Wahrscheinlich Nicht-LRH,roberta-large
620702 — HCO Bulletin — Repetitive Rudiments - How to Get the Rudiments In  [B160-016].txt,7006,17-10-24 14:46,0.9484,0.0516,Wahrscheinlich LRH,roberta-large
820711 Issue 1 — HCO Bulletin — Questionable Auditing Repair List  [B064-023].txt,5934,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
600218 — HCO Bulletin — How to Run O-W and Responsibility  [B139-041].txt,8305,17-10-24 14:46,0.6698,0.3302,Wahrscheinlich LRH,roberta-large
731124 Issue 1RF — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Long Form)  [B097-018].txt,10291,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
680923 — HCO Bulletin — New Rudiments  [B041-077].txt,872,17-10-24 14:46,0.0015,0.9985,Wahrscheinlich Nicht-LRH,roberta-large
621124 — HCO Bulletin — Routine 2-12 - List One - Issue 1 - The Scientology List  [B038-069].txt,2850,17-10-24 14:46,0.1101,0.8899,Wahrscheinlich Nicht-LRH,roberta-large
711026 Issue 2 — HCO Bulletin — HQS Course - How to Run  [B046-038].txt,10599,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
711022 — HCO Bulletin — Exteriorization  [B052-031].txt,782,17-10-24 14:46,0.9998,0.0002,Wahrscheinlich LRH,roberta-large
"600227 — HCO Bulletin — Four Universes, The  [B065-005].txt",1067,17-10-24 14:46,0.9999,0.0001,Wahrscheinlich LRH,roberta-large
790207 — HCO Bulletin — E-Meter Drill 5R - Can Squeeze  [B169-015].txt,14291,17-10-24 14:46,0.0006,0.9994,Wahrscheinlich Nicht-LRH,roberta-large
711201 Issue 1 — HCO Bulletin — ARC Break Rudiment  [B011-246].txt,1378,17-10-24 14:46,0.0008,0.9992,Wahrscheinlich Nicht-LRH,roberta-large
710207 — HCO Bulletin — Administrative Training Drills - Admin TRs  [B011-009].txt,25825,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
710925RA — HCO Bulletin — Tone Scale in Full  [B052-012].txt,1789,17-10-24 14:46,0.1076,0.8924,Wahrscheinlich Nicht-LRH,roberta-large
580728 — HCO Bulletin — Clear Procedure  [B022-065].txt,6939,17-10-24 14:46,0.0020,0.9980,Wahrscheinlich Nicht-LRH,roberta-large
590503 — HCO Bulletin — Solution to Solutions  [B023-070].txt,1246,17-10-24 14:46,0.0077,0.9923,Wahrscheinlich Nicht-LRH,roberta-large
710104 — HCO Bulletin — Exteriorization and High TA  [B011-002].txt,9262,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
"581227 — HCO Bulletin — First First Dynamic Process, The  [B022-102].txt",1493,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
"590722 — HCO Bulletin — Report on Special HAS-HCA-HCS Course in Washington DC 6th-12th July, 1959  [B023-117].txt",3094,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
830411 — HCO Bulletin — Cancellation of Destructive Issues  [B061-048].txt,3549,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
720417 — HCO Bulletin — CSing a PTS Rundown  [B012-087].txt,4593,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
701008 — HCO Bulletin — Persistent FN  [B094-035].txt,5028,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
730711R — HCO Bulletin — Assist Summary  [B165-016].txt,13315,17-10-24 14:46,0.0001,0.9999,Wahrscheinlich Nicht-LRH,roberta-large
570305 — HCO Bulletin — Student Reports  [B033-032].txt,354,17-10-24 14:46,0.0005,0.9995,Wahrscheinlich Nicht-LRH,roberta-large
600121 — HCO Bulletin — Responsibility  [B036-013].txt,724,17-10-24 14:46,0.7768,0.2232,Wahrscheinlich LRH,roberta-large
800902 — HCO Bulletin — Repair Correction List Words  [B056-038].txt,2380,17-10-24 14:46,0.0002,0.9998,Wahrscheinlich Nicht-LRH,roberta-large
